2011/01/04,258,260,255,256,1427600,256
2011/01/05,255,256,251,252,3304900,252
2011/01/06,253,256,252,256,2435800,256
2011/01/07,255,256,252,254,2079100,254
2011/01/11,255,256,254,256,873800,256
2011/01/12,257,259,256,257,2292000,257
2011/01/13,258,267,257,266,3851300,266
2011/01/14,261,264,261,263,2214200,263
2011/01/17,265,265,262,263,1257300,263
2011/01/18,263,264,262,264,857800,264
2011/01/19,265,266,263,264,944300,264
2011/01/20,262,265,262,264,1209200,264
2011/01/21,264,265,260,261,1605000,261
2011/01/24,261,262,259,262,994000,262
2011/01/25,262,262,260,261,1824300,261
2011/01/26,261,265,260,263,2286900,263
2011/01/27,271,275,268,270,4156900,270
2011/01/28,271,271,267,267,1867700,267
2011/01/31,264,268,264,264,1204600,264
2011/02/01,263,269,263,268,1586300,268
2011/02/02,270,271,269,271,1001300,271
2011/02/03,269,270,268,269,1226500,269
2011/02/04,270,282,270,279,4004100,279
2011/02/07,280,281,277,279,1208000,279
2011/02/08,279,280,274,278,1694300,278
2011/02/09,278,278,275,277,1315100,277
2011/02/10,275,282,275,281,1891200,281
2011/02/14,282,283,280,283,849500,283
2011/02/15,284,284,279,279,854800,279
2011/02/16,279,279,276,278,1838700,278
2011/02/17,277,281,277,278,1424600,278
2011/02/18,278,283,278,281,1419600,281
2011/02/21,281,281,278,279,1141700,279
2011/02/22,277,279,276,278,910500,278
2011/02/23,276,279,275,279,970500,279
2011/02/24,279,281,275,276,1122400,276
2011/02/25,278,281,277,279,1033000,279
2011/02/28,279,279,272,278,2506100,278
2011/03/01,277,283,275,282,2629200,282
2011/03/02,281,283,279,280,1579200,280
2011/03/03,281,287,281,287,2101200,287
2011/03/04,290,290,285,287,1307400,287
