2011/01/04,10500,10570,10470,10530,17286,10530
2011/01/05,10540,10570,10510,10540,8154,10540
2011/01/06,10650,10680,10650,10680,16875,10680
2011/01/07,10660,10710,10650,10710,7412,10710
2011/01/11,10630,10700,10620,10680,57109,10680
2011/01/12,10690,10690,10610,10610,21018,10610
2011/01/13,10710,10720,10660,10660,15183,10660
2011/01/14,10680,10680,10610,10620,10182,10620
2011/01/17,10670,10670,10600,10620,6008,10620
2011/01/18,10580,10650,10560,10620,13765,10620
2011/01/19,10660,10690,10630,10670,6066,10670
2011/01/20,10590,10600,10520,10540,26539,10540
2011/01/21,10570,10580,10360,10370,32031,10370
2011/01/24,10430,10450,10380,10450,8952,10450
2011/01/25,10480,10580,10450,10580,6838,10580
2011/01/26,10520,10540,10500,10520,2710,10520
2011/01/27,10560,10590,10530,10580,4965,10580
2011/01/28,10560,10580,10440,10480,9555,10480
2011/01/31,10330,10360,10280,10340,12628,10340
2011/02/01,10380,10400,10350,10380,6953,10380
2011/02/02,10480,10580,10480,10570,29995,10570
2011/02/03,10530,10550,10510,10550,2758,10550
2011/02/04,10630,10690,10630,10650,34918,10650
2011/02/07,10740,10760,10670,10700,18184,10700
2011/02/08,10740,10750,10720,10750,16124,10750
2011/02/09,10790,10800,10710,10710,8454,10710
2011/02/10,10700,10730,10680,10720,2825,10720
2011/02/14,10770,10840,10770,10840,63739,10840
2011/02/15,10840,10870,10820,10850,5712,10850
2011/02/16,10860,10940,10850,10910,58376,10910
2011/02/17,10980,10990,10930,10950,15816,10950
2011/02/18,10940,10960,10910,10960,7801,10960
2011/02/21,10930,10970,10890,10970,7052,10970
2011/02/22,10850,10860,10740,10760,40136,10760
2011/02/23,10710,10770,10660,10690,15267,10690
2011/02/24,10640,10650,10540,10580,40400,10580
2011/02/25,10600,10630,10570,10620,9707,10620
2011/02/28,10610,10730,10560,10730,21696,10730
2011/03/01,10790,10860,10780,10860,9084,10860
2011/03/02,10700,10730,10600,10610,21724,10610
2011/03/03,10630,10700,10630,10700,6707,10700
2011/03/04,10850,10880,10780,10810,43196,10810
