2011/01/04,903,910,903,910,176100,910
2011/01/05,909,911,906,907,67200,907
2011/01/06,920,921,917,921,349300,921
2011/01/07,921,925,920,923,142600,923
2011/01/11,922,926,920,925,117000,925
2011/01/12,929,932,926,927,228800,927
2011/01/13,935,936,932,934,298300,934
2011/01/14,932,934,928,929,74900,929
2011/01/17,935,935,925,925,117000,925
2011/01/18,925,931,923,929,307600,929
2011/01/19,931,936,930,934,410000,934
2011/01/20,932,932,924,924,776400,924
2011/01/21,929,929,906,910,409700,910
2011/01/24,910,916,907,916,100100,916
2011/01/25,918,929,917,926,82600,926
2011/01/26,923,924,920,920,254600,920
2011/01/27,924,928,920,927,91500,927
2011/01/28,926,926,915,917,53500,917
2011/01/31,907,910,901,907,119000,907
2011/02/01,912,913,908,911,35900,911
2011/02/02,918,929,918,927,143100,927
2011/02/03,928,928,924,924,117500,924
2011/02/04,934,938,931,931,1352600,931
2011/02/07,939,941,936,937,276700,937
2011/02/08,943,943,939,943,96300,943
2011/02/09,946,948,939,940,876800,940
2011/02/10,941,944,939,944,26200,944
2011/02/14,950,956,950,956,513900,956
2011/02/15,959,961,956,960,1170300,960
2011/02/16,960,968,960,965,166300,965
2011/02/17,967,973,967,970,418400,970
2011/02/18,971,972,969,970,221000,970
2011/02/21,971,972,966,970,201400,970
2011/02/22,964,966,953,954,684800,954
2011/02/23,947,956,945,946,350800,946
2011/02/24,942,942,931,934,653000,934
2011/02/25,935,940,933,938,49700,938
2011/02/28,937,950,934,948,57500,948
2011/03/01,954,961,953,961,98500,961
2011/03/02,946,950,939,941,2471300,941
2011/03/03,943,947,942,946,126900,946
2011/03/04,959,960,950,952,149300,952
