2011/01/04,1108,1124,1103,1122,71200,1122
2011/01/05,1123,1123,1115,1116,36400,1116
2011/01/06,1122,1124,1117,1117,37300,1117
2011/01/07,1122,1123,1118,1118,37900,1118
2011/01/11,1123,1140,1121,1134,66300,1134
2011/01/12,1148,1150,1126,1127,90800,1127
2011/01/13,1147,1150,1135,1148,127400,1148
2011/01/14,1208,1213,1190,1206,394100,1206
2011/01/17,1216,1248,1214,1243,331800,1243
2011/01/18,1248,1270,1244,1246,338900,1246
2011/01/19,1246,1254,1235,1247,136600,1247
2011/01/20,1237,1241,1210,1227,182600,1227
2011/01/21,1222,1226,1203,1205,115800,1205
2011/01/24,1200,1215,1200,1214,147500,1214
2011/01/25,1214,1227,1207,1224,185200,1224
2011/01/26,1220,1220,1202,1212,74100,1212
2011/01/27,1206,1221,1204,1218,55800,1218
2011/01/28,1219,1219,1200,1200,138200,1200
2011/01/31,1198,1199,1185,1192,83400,1192
2011/02/01,1200,1212,1200,1210,100400,1210
2011/02/02,1213,1226,1213,1224,148800,1224
2011/02/03,1224,1224,1212,1217,79300,1217
2011/02/04,1220,1238,1220,1236,110100,1236
2011/02/07,1240,1249,1238,1240,93200,1240
2011/02/08,1240,1247,1235,1238,65900,1238
2011/02/09,1245,1257,1241,1253,147000,1253
2011/02/10,1249,1250,1237,1244,91600,1244
2011/02/14,1250,1254,1248,1253,87100,1253
2011/02/15,1254,1260,1250,1256,101300,1256
2011/02/16,1250,1262,1249,1255,86900,1255
2011/02/17,1261,1261,1240,1251,79700,1251
2011/02/18,1252,1252,1243,1248,35900,1248
2011/02/21,1250,1250,1239,1242,39500,1242
2011/02/22,1241,1243,1231,1234,52700,1234
2011/02/23,1221,1248,1220,1238,90800,1238
2011/02/24,1239,1248,1231,1232,88000,1232
2011/02/25,1220,1229,1214,1226,43900,1226
2011/02/28,1236,1244,1226,1238,53700,1238
2011/03/01,1245,1256,1242,1254,73400,1254
2011/03/02,1246,1246,1229,1229,41800,1229
2011/03/03,1230,1267,1230,1265,151500,1265
2011/03/04,1269,1270,1251,1253,84900,1253
