2011/01/04,22160,22240,21830,22200,14348,22200
2011/01/05,22190,22190,22030,22090,3373,22090
2011/01/06,22240,22350,22030,22030,8458,22030
2011/01/07,22050,22480,21980,22480,11457,22480
2011/01/11,22080,22370,22050,22370,6733,22370
2011/01/12,22270,22370,22100,22190,3571,22190
2011/01/13,22300,22370,22190,22310,5947,22310
2011/01/14,22260,22310,22060,22060,4608,22060
2011/01/17,22000,22090,21650,21700,20554,21700
2011/01/18,21590,21690,21450,21490,13507,21490
2011/01/19,21600,21700,21450,21470,10651,21470
2011/01/20,21560,21760,21250,21250,11067,21250
2011/01/21,21240,21650,21170,21320,11182,21320
2011/01/24,21330,21650,21250,21640,7400,21640
2011/01/25,21440,21590,21350,21590,5488,21590
2011/01/26,21320,21470,21320,21430,4152,21430
2011/01/27,21370,21580,21280,21580,4716,21580
2011/01/28,21580,21690,21530,21690,9798,21690
2011/01/31,21350,21610,21280,21480,6497,21480
2011/02/01,21540,21570,21480,21500,5084,21500
2011/02/02,21590,21620,21540,21600,2991,21600
2011/02/03,21500,21650,21460,21630,2889,21630
2011/02/04,21680,21680,21520,21600,1538,21600
2011/02/07,21550,21680,21500,21550,4470,21550
2011/02/08,21610,21740,21570,21580,3370,21580
2011/02/09,21590,21730,21370,21370,5941,21370
2011/02/10,21300,21440,21280,21300,3503,21300
2011/02/14,21600,22220,21470,22160,19277,22160
2011/02/15,22340,22380,22210,22260,12424,22260
2011/02/16,22200,22320,22160,22250,4316,22250
2011/02/17,22340,22530,22260,22400,8464,22400
2011/02/18,22450,22470,22270,22350,3598,22350
2011/02/21,22270,22500,22200,22330,6123,22330
2011/02/22,22400,22430,21820,21890,8197,21890
2011/02/23,21510,21820,21510,21650,4565,21650
2011/02/24,21510,21570,21440,21520,3349,21520
2011/02/25,21430,21640,21400,21490,4016,21490
2011/02/28,21450,21730,21350,21720,4568,21720
2011/03/01,21800,21920,21730,21810,4185,21810
2011/03/02,21630,21780,21550,21620,3958,21620
2011/03/03,21630,21970,21630,21970,5008,21970
2011/03/04,21990,22140,21930,22100,4976,22100
