2011/01/04,689,689,689,689,1300,689
2011/01/05,690,690,690,690,100,690
2011/01/11,715,715,715,715,200,715
2011/01/12,709,709,694,694,200,694
2011/01/13,694,694,694,694,200,694
2011/01/14,694,694,694,694,400,694
2011/01/17,694,694,694,694,200,694
2011/01/18,700,700,700,700,500,700
2011/01/19,700,700,700,700,100,700
2011/01/20,697,700,697,700,700,700
2011/01/21,699,700,699,700,700,700
2011/01/24,700,700,700,700,700,700
2011/01/25,700,700,700,700,800,700
2011/01/26,700,700,685,685,900,685
2011/01/31,695,700,695,700,200,700
2011/02/01,690,700,690,700,400,700
2011/02/02,690,690,690,690,100,690
2011/02/10,693,693,693,693,400,693
2011/02/14,693,710,690,690,2000,690
2011/02/15,693,693,693,693,500,693
2011/02/18,693,696,693,696,1000,696
2011/02/21,701,701,699,699,900,699
2011/02/22,696,696,680,680,1000,680
2011/02/23,680,681,680,681,600,681
2011/02/24,684,684,684,684,200,684
2011/02/28,682,682,682,682,100,682
2011/03/01,770,770,755,769,1300,769
2011/03/02,696,700,696,700,700,700
2011/03/03,696,696,696,696,200,696
2011/03/04,698,698,698,698,500,698
